id,RAJ2000,DEJ2000,release,brickid,objid,type,pstar,gmmcomp,zphot,e_zphot,fclean,fqual,label
8000290217002849.0,23.131474070869,-7.020416330519,8000.0,290217.0,2849.0,EXP,0.15399999916553497,E3,0.07599999755620956,0.029999999329447746,1.0,1.0,
8000357806000295.0,23.171781478612,4.64005518183,8000.0,357806.0,295.0,PSF,0.0020000000949949026,P7,1.0269999504089355,0.3569999933242798,0.0,0.0,
8000466216001596.0,23.227511184706,24.222299447784,8000.0,466216.0,1596.0,REX,0.0020000000949949026,R1,0.8479999899864197,0.22100000083446503,1.0,1.0,
8000032901000394.0,23.641244064207,-64.361635348148,8000.0,32901.0,394.0,PSF,0.0020000000949949026,P0,1.225000023841858,0.6869999766349792,1.0,0.0,
8001658862003104.0,230.331493094194,82.102586014205,8001.0,658862.0,3104.0,REX,0.017000000923871994,R2,1.4190000295639038,0.45399999618530273,1.0,1.0,
8000405587002502.0,230.569071648316,13.00240419311,8000.0,405587.0,2502.0,REX,0.02500000037252903,R7,0.6600000262260437,0.12399999797344208,1.0,1.0,
8001659803000471.0,230.638740874131,83.152775785444,8001.0,659803.0,471.0,PSF,0.2680000066757202,P5,1.7369999885559082,0.5260000228881836,1.0,0.0,
8000378679003800.0,230.724598764501,8.350357824166,8000.0,378679.0,3800.0,DEV,0.125,D4,0.32199999690055847,0.11900000274181366,0.0,0.0,
8001624550002036.0,230.742485571833,62.503286652378,8001.0,624550.0,2036.0,REX,0.0010000000474974513,R5,1.2230000495910645,0.3050000071525574,1.0,1.0,
8000488937001146.0,231.468789366292,28.464802575855,8000.0,488937.0,1146.0,REX,0.3880000114440918,R3,0.37400001287460327,0.08299999684095383,1.0,1.0,
8000418173001432.0,232.114923141435,15.205981360022,8000.0,418173.0,1432.0,REX,0.04500000178813934,R0,0.6510000228881836,0.16200000047683716,1.0,1.0,
8000476120002529.0,232.364567621366,26.002103261022,8000.0,476120.0,2529.0,REX,0.5389999747276306,R4,0.6520000100135803,0.11400000005960464,1.0,1.0,
8001658863003382.0,232.723030160028,82.099329322574,8001.0,658863.0,3382.0,EXP,0.061000000685453415,E9,0.02800000086426735,0.006000000052154064,1.0,1.0,
8000479999002382.0,232.912680789879,26.758843072324,8000.0,479999.0,2382.0,REX,0.0010000000474974513,R7,0.6589999794960022,0.11900000274181366,1.0,1.0,
8000418177001997.0,233.1928807071,15.219120555222,8000.0,418177.0,1997.0,PSF,0.5529999732971191,P7,0.9459999799728394,0.18199999630451202,1.0,0.0,
8001517256000313.0,233.648480516775,34.142343355936,8001.0,517256.0,313.0,EXP,0.0010000000474974513,E7,0.9110000133514404,0.1120000034570694,1.0,1.0,
8000425113003028.0,233.794859350898,16.550305126766,8000.0,425113.0,3028.0,PSF,0.006000000052154064,P2,1.315000057220459,0.5559999942779541,0.0,0.0,
8000365823000998.0,234.408700989357,6.001354563005,8000.0,365823.0,998.0,PSF,0.8600000143051147,P4,2.4549999237060547,1.3760000467300415,0.0,0.0,
8000365823001396.0,234.404775581895,5.939068246594,8000.0,365823.0,1396.0,EXP,0.6010000109672546,E0,0.3610000014305115,0.21899999678134918,0.0,0.0,
8001560872002014.0,234.747550652955,44.022353518229,8001.0,560872.0,2014.0,PSF,0.007000000216066837,P9,0.753000020980835,0.23999999463558197,1.0,1.0,
8000385816001110.0,235.179099651105,9.440446558923,8000.0,385816.0,1110.0,DEV,0.014000000432133675,D2,0.3529999852180481,0.014999999664723873,1.0,1.0,
8001525523002127.0,235.323791859251,35.989804786713,8001.0,525523.0,2127.0,REX,0.0010000000474974513,R7,0.9520000219345093,0.13099999725818634,1.0,1.0,
8000391495001154.0,235.480580216085,10.442674250305,8000.0,391495.0,1154.0,REX,0.0010000000474974513,R7,0.9710000157356262,0.30799999833106995,0.0,0.0,
8000360089003963.0,235.634258982398,5.078279298868,8000.0,360089.0,3963.0,PSF,1.0,P2,0.4650000035762787,1.2050000429153442,1.0,0.0,
8001573017003063.0,235.637159924143,47.062000081275,8001.0,573017.0,3063.0,REX,0.906000018119812,R3,0.48399999737739563,0.09200000017881393,1.0,1.0,
8000433382004240.0,235.817722330097,18.076519503352,8000.0,433382.0,4240.0,PSF,0.032999999821186066,P3,0.9909999966621399,0.22300000488758087,1.0,1.0,
8001638424000235.0,236.205616870463,68.139077125488,8001.0,638424.0,235.0,REX,0.0020000000949949026,R7,0.7379999756813049,0.3160000145435333,1.0,1.0,
8000438861002679.0,237.951951035631,19.047263103779,8000.0,438861.0,2679.0,PSF,0.0020000000949949026,P6,0.4970000088214874,0.21400000154972076,1.0,1.0,
8000496513002766.0,239.367821851304,30.03521482209,8000.0,496513.0,2766.0,PSF,0.04600000008940697,P7,1.2300000190734863,0.35899999737739563,1.0,1.0,
8001549202000604.0,239.523240793262,41.165173499042,8001.0,549202.0,604.0,PSF,1.0,P4,0.4650000035762787,1.0240000486373901,1.0,0.0,
8000407026000650.0,239.568204938086,13.180885785095,8000.0,407026.0,650.0,PSF,0.9829999804496765,P4,3.131999969482422,0.6610000133514404,1.0,0.0,
8000448361002440.0,239.796590552431,20.768282094902,8000.0,448361.0,2440.0,PSF,0.5329999923706055,P2,1.2020000219345093,0.5410000085830688,0.0,0.0,
8001610890003428.0,239.821119186418,57.859854129592,8001.0,610890.0,3428.0,PSF,0.017000000923871994,P5,1.2230000495910645,0.5789999961853027,1.0,0.0,
8001572042002314.0,240.035683906926,46.782767934368,8001.0,572042.0,2314.0,PSF,0.28999999165534973,P8,1.4950000047683716,0.6880000233650208,0.0,0.0,
8001627836000072.0,240.158634519728,63.626733381617,8001.0,627836.0,72.0,REX,0.00800000037997961,R4,0.8180000185966492,0.05400000140070915,1.0,1.0,
8001511274003372.0,240.487996423313,33.07832878621,8001.0,511274.0,3372.0,DEV,0.9769999980926514,D3,0.2709999978542328,0.039000000804662704,1.0,1.0,
8000401406003289.0,240.578255952337,12.266110582608,8000.0,401406.0,3289.0,REX,0.0020000000949949026,R5,1.0820000171661377,0.4429999887943268,1.0,0.0,
8001583578000284.0,240.627179278398,49.644679006071,8001.0,583578.0,284.0,DEV,0.09000000357627869,D1,0.34599998593330383,0.06499999761581421,1.0,1.0,
8001549205001421.0,240.648367816648,41.211200633273,8001.0,549205.0,1421.0,PSF,0.0010000000474974513,P5,1.6339999437332153,0.5680000185966492,1.0,0.0,
8001590890003603.0,241.848680966504,51.854610653916,8001.0,590890.0,3603.0,REX,0.0020000000949949026,R0,0.675000011920929,0.2879999876022339,1.0,1.0,
8000492761002931.0,241.910776415824,29.286457940598,8000.0,492761.0,2931.0,REX,0.9380000233650208,R0,0.7160000205039978,0.1940000057220459,1.0,1.0,
8000433407004362.0,242.299068910745,18.059866146527,8000.0,433407.0,4362.0,REX,0.012000000104308128,R7,0.6840000152587891,0.18000000715255737,1.0,1.0,
8000414034000685.0,242.442708333607,14.410859907851,8000.0,414034.0,685.0,REX,0.00800000037997961,R7,0.460999995470047,0.1509999930858612,1.0,1.0,
8000463063000186.0,242.895069358756,23.383511170534,8000.0,463063.0,186.0,REX,0.014000000432133675,R2,1.5770000219345093,0.4519999921321869,0.0,0.0,
8001633372002887.0,242.910933493093,66.068651224384,8001.0,633372.0,2887.0,PSF,0.9990000128746033,P4,2.114000082015991,1.284000039100647,1.0,0.0,
8001523206000268.0,243.203786520442,35.393366125542,8001.0,523206.0,268.0,PSF,0.9990000128746033,P2,0.8460000157356262,2.180000066757202,1.0,0.0,
8000409844003794.0,243.372923342361,13.792972860754,8000.0,409844.0,3794.0,PSF,0.9990000128746033,P2,0.289000004529953,2.0239999294281006,1.0,0.0,
8001533632003569.0,244.8279584122,37.836356548071,8001.0,533632.0,3569.0,REX,0.027000000700354576,R3,0.25600001215934753,0.04800000041723251,1.0,1.0,
8000390114002502.0,244.899917624054,10.236238998172,8000.0,390114.0,2502.0,REX,0.004000000189989805,R0,0.6570000052452087,0.18299999833106995,1.0,1.0,
8001632186000936.0,245.705279440024,65.434533492392,8001.0,632186.0,936.0,PSF,0.004999999888241291,P4,3.9079999923706055,0.22599999606609344,0.0,0.0,
8001533636002232.0,245.951623364899,37.75371436113,8001.0,533636.0,2232.0,PSF,0.968999981880188,P2,0.8790000081062317,0.6520000100135803,1.0,0.0,
8001524389003337.0,246.304074404194,35.823000669391,8001.0,524389.0,3337.0,PSF,1.0,P2,1.1660000085830688,1.8270000219345093,0.0,0.0,
8001621172003110.0,246.348575335023,61.36196313224,8001.0,621172.0,3110.0,PSF,0.8460000157356262,P8,2.2170000076293945,0.6919999718666077,1.0,0.0,
8001554599002980.0,246.676327432778,42.557944110982,8001.0,554599.0,2980.0,PSF,0.7099999785423279,P8,1.9210000038146973,0.8180000185966492,1.0,0.0,
8000390121004664.0,246.731730731196,10.346525927219,8000.0,390121.0,4664.0,REX,0.0,R3,0.2460000067949295,0.05900000035762787,1.0,1.0,
8001551388003388.0,247.432410423805,41.770253609242,8001.0,551388.0,3388.0,REX,0.05900000035762787,R3,0.4169999957084656,0.1289999932050705,1.0,1.0,
8000351515006149.0,247.637648438881,3.587063855049,8000.0,351515.0,6149.0,PSF,0.05299999937415123,P2,0.4309999942779541,0.1770000010728836,1.0,1.0,
8000491524001846.0,248.446249140427,28.989430280431,8000.0,491524.0,1846.0,PSF,0.6880000233650208,P4,3.303999900817871,0.5139999985694885,0.0,0.0,
8000482626003969.0,248.864611594359,27.346772418503,8000.0,482626.0,3969.0,PSF,0.9959999918937683,P8,1.593000054359436,0.8529999852180481,1.0,0.0,
8001658236002637.0,248.901680675629,81.296291062263,8001.0,658236.0,2637.0,PSF,0.9980000257492065,P2,1.4160000085830688,0.847000002861023,1.0,0.0,
8000155447003886.0,25.047590004379,-31.965706974158,8000.0,155447.0,3886.0,REX,0.2029999941587448,R7,0.5239999890327454,0.27399998903274536,0.0,0.0,
8000433441004800.0,251.172615816475,18.067946097727,8000.0,433441.0,4800.0,PSF,0.0010000000474974513,P7,1.1139999628067017,0.20800000429153442,1.0,1.0,
8000461776003656.0,252.569294834094,23.287202058843,8000.0,461776.0,3656.0,REX,0.0010000000474974513,R5,0.9580000042915344,0.27000001072883606,1.0,1.0,
8000381617002491.0,252.598056139895,8.724272802299,8000.0,381617.0,2491.0,REX,0.004999999888241291,R5,1.055999994277954,0.1899999976158142,1.0,1.0,
8000419646006081.0,253.484669320327,15.602806108132,8000.0,419646.0,6081.0,EXP,0.27399998903274536,E1,0.33899998664855957,0.26499998569488525,0.0,0.0,
8000374487004076.0,253.592844969691,7.510877466051,8000.0,374487.0,4076.0,PSF,0.07500000298023224,P2,0.4309999942779541,0.09000000357627869,1.0,1.0,
8001511320003861.0,254.272276010426,33.086350962507,8001.0,511320.0,3861.0,PSF,0.0,P3,1.1080000400543213,0.25200000405311584,1.0,1.0,
8001506454001491.0,254.308459713244,31.958735151575,8001.0,506454.0,1491.0,REX,0.003000000026077032,R5,0.6759999990463257,0.6460000276565552,1.0,0.0,
8001630990001794.0,254.419552304987,64.986440091513,8001.0,630990.0,1794.0,PSF,0.9990000128746033,P4,1.3990000486373901,0.6489999890327454,1.0,0.0,
8000394402005413.0,254.433775654427,11.087672497384,8000.0,394402.0,5413.0,PSF,0.008999999612569809,P2,2.253000020980835,0.6869999766349792,1.0,0.0,
8000477494001492.0,254.517615583224,26.188883253021,8000.0,477494.0,1492.0,REX,0.02500000037252903,R7,0.6620000004768372,0.2199999988079071,0.0,0.0,
8000342906005222.0,254.544974991837,2.02468766065,8000.0,342906.0,5222.0,PSF,0.010999999940395355,P6,0.8600000143051147,0.8539999723434448,1.0,0.0,
8000427952003317.0,254.560664989366,17.037525283869,8000.0,427952.0,3317.0,REX,0.007000000216066837,R4,0.7089999914169312,0.09700000286102295,1.0,1.0,
8001622567001699.0,254.618231840832,61.741497275235,8001.0,622567.0,1699.0,REX,0.43799999356269836,R3,0.1860000044107437,0.07699999958276749,1.0,1.0,
8000348667003299.0,254.954996339227,2.987259203434,8000.0,348667.0,3299.0,PSF,0.014999999664723873,P2,0.28700000047683716,0.6909999847412109,0.0,0.0,
8001549249002035.0,255.056979243351,41.248563855919,8001.0,549249.0,2035.0,REX,0.007000000216066837,R4,0.5709999799728394,0.07100000232458115,1.0,1.0,
8001625921001639.0,255.587422688237,62.973028523046,8001.0,625921.0,1639.0,REX,0.0,R5,1.1319999694824219,0.32199999690055847,1.0,1.0,
8000473607000659.0,255.766717208629,25.403616076157,8000.0,473607.0,659.0,PSF,0.04600000008940697,P5,1.812999963760376,0.49900001287460327,1.0,1.0,
8001537074003815.0,256.342900946059,38.590321027513,8001.0,537074.0,3815.0,REX,0.16300000250339508,R7,0.7609999775886536,0.34299999475479126,1.0,1.0,
8000477503002914.0,256.952239923146,26.261429439542,8000.0,477503.0,2914.0,PSF,0.0010000000474974513,P3,1.0210000276565552,0.16500000655651093,0.0,0.0,
8000405691002440.0,257.239585759527,12.965630353718,8000.0,405691.0,2440.0,EXP,0.004999999888241291,E4,0.19300000369548798,0.05999999865889549,1.0,1.0,
8001575035001368.0,257.29216835457,47.448404438948,8001.0,575035.0,1368.0,REX,0.004000000189989805,R3,0.49900001287460327,0.06400000303983688,1.0,1.0,
8001519715001649.0,257.7760396499,34.72791778904,8001.0,519715.0,1649.0,PSF,0.3779999911785126,P5,1.3279999494552612,0.5490000247955322,0.0,0.0,
8001599623000003.0,258.400571465792,54.140477771673,8001.0,599623.0,3.0,DEV,0.15600000321865082,D2,0.2529999911785126,0.012000000104308128,0.0,0.0,
8000445732004832.0,258.558369113912,20.335108352642,8000.0,445732.0,4832.0,DEV,0.03500000014901161,D1,0.4099999964237213,0.09700000286102295,1.0,1.0,
8000459144003879.0,258.860846212638,22.786439246205,8000.0,459144.0,3879.0,EXP,0.004999999888241291,E8,0.44999998807907104,0.1340000033378601,1.0,1.0,
8000393005001667.0,259.081210153694,10.669059725338,8000.0,393005.0,1667.0,PSF,0.9990000128746033,P4,2.4800000190734863,1.3849999904632568,1.0,0.0,
8001658243000131.0,259.21325798535,81.133346433856,8001.0,658243.0,131.0,PSF,1.0,P4,1.6679999828338623,1.2369999885559082,1.0,0.0,
8001565060003325.0,259.381819977761,45.079918934088,8001.0,565060.0,3325.0,DEV,0.0,D9,0.4959999918937683,0.03099999949336052,1.0,1.0,
8000494080001572.0,259.967404936929,29.445492002427,8000.0,494080.0,1572.0,DEV,0.05400000140070915,D2,0.2720000147819519,0.010999999940395355,1.0,1.0,
8000317515000784.0,26.851724881296,-2.351657632515,8000.0,317515.0,784.0,REX,0.0010000000474974513,R7,1.0809999704360962,0.16200000047683716,1.0,1.0,
8000217517000666.0,26.94379200198,-20.102953730528,8000.0,217517.0,666.0,PSF,0.9909999966621399,P4,1.6979999542236328,1.2879999876022339,1.0,0.0,
8000384493003613.0,260.233116215749,9.256394369817,8000.0,384493.0,3613.0,REX,0.02199999988079071,R3,0.42399999499320984,0.07100000232458115,1.0,1.0,
8000438947002998.0,260.607169823334,19.005505924608,8000.0,438947.0,2998.0,DEV,0.5580000281333923,D4,0.1420000046491623,0.10700000077486038,0.0,0.0,
8001649622000051.0,261.671636059108,74.128914616217,8001.0,649622.0,51.0,PSF,0.6549999713897705,P4,1.1690000295639038,0.7599999904632568,0.0,0.0,
8000456494002753.0,262.351183622533,22.219015499095,8000.0,456494.0,2753.0,PSF,0.972000002861023,P2,0.40299999713897705,1.6959999799728394,1.0,0.0,
8001635144000973.0,263.206030671953,66.700491768582,8001.0,635144.0,973.0,EXP,0.003000000026077032,E8,0.6150000095367432,0.11599999666213989,1.0,1.0,
8000444395006522.0,263.332128969465,20.086719712896,8000.0,444395.0,6522.0,PSF,0.996999979019165,P4,2.361999988555908,0.7440000176429749,1.0,0.0,
8000471027003762.0,263.446945754476,25.025820564286,8000.0,471027.0,3762.0,EXP,0.004000000189989805,E8,0.6100000143051147,0.8389999866485596,1.0,0.0,
8000461816001384.0,263.457053379513,23.163034416507,8000.0,461816.0,1384.0,PSF,0.843999981880188,P8,3.4019999504089355,0.5370000004768372,0.0,0.0,
8001550358002545.0,263.673117683291,41.508967608864,8001.0,550358.0,2545.0,PSF,0.024000000208616257,P7,1.0959999561309814,0.2770000100135803,1.0,1.0,
8001529100003791.0,264.139764266436,36.802411437059,8001.0,529100.0,3791.0,PSF,0.8669999837875366,P2,1.2710000276565552,0.6389999985694885,1.0,0.0,
8000430744005221.0,264.433628892062,17.521850692263,8000.0,430744.0,5221.0,PSF,1.0,P2,1.6419999599456787,2.765000104904175,1.0,0.0,
8001523275003350.0,264.469900423927,35.532650252932,8001.0,523275.0,3350.0,PSF,0.5590000152587891,P2,0.5329999923706055,0.28200000524520874,1.0,0.0,
8000455167004839.0,264.529928418426,22.024109508825,8000.0,455167.0,4839.0,PSF,0.27900001406669617,P2,0.46299999952316284,0.18299999833106995,1.0,0.0,
8000427992002997.0,265.144289797331,16.950981502552,8000.0,427992.0,2997.0,PSF,0.7889999747276306,P8,2.9179999828338623,0.8199999928474426,1.0,0.0,
8000425234007299.0,265.286083719235,16.57357247594,8000.0,425234.0,7299.0,PSF,1.0,P4,2.569000005722046,0.8100000023841858,1.0,0.0,
8001598794004527.0,265.518435463572,54.119236807697,8001.0,598794.0,4527.0,REX,0.0020000000949949026,R7,0.6480000019073486,0.11100000143051147,1.0,1.0,
8000452492002023.0,265.642861668985,21.455846741759,8000.0,452492.0,2023.0,DEV,0.07999999821186066,D2,0.19599999487400055,0.010999999940395355,1.0,1.0,
8000404321004287.0,266.066928550705,12.722418710646,8000.0,404321.0,4287.0,REX,0.0010000000474974513,R7,0.9539999961853027,0.19499999284744263,1.0,1.0,
8000441692003455.0,266.480022223428,19.488366875076,8000.0,441692.0,3455.0,DEV,0.004999999888241291,D2,0.1720000058412552,0.019999999552965164,1.0,1.0,
8001637385001618.0,266.78522456048,67.738144620933,8001.0,637385.0,1618.0,DEV,0.03200000151991844,D2,0.3109999895095825,0.020999999716877937,1.0,1.0,
8001577965001291.0,267.113360155659,48.184067283304,8001.0,577965.0,1291.0,REX,0.004000000189989805,R7,1.1629999876022339,0.18700000643730164,1.0,1.0,
8000501579001021.0,267.246503268701,30.906329409808,8000.0,501579.0,1021.0,EXP,0.003000000026077032,E1,0.6470000147819519,0.11100000143051147,1.0,1.0,
8001565083002148.0,267.508403516149,45.001847004855,8001.0,565083.0,2148.0,DEV,0.09099999815225601,D8,0.49000000953674316,0.10199999809265137,0.0,0.0,
8001624618004262.0,267.634824878315,62.62484369983,8001.0,624618.0,4262.0,PSF,0.0010000000474974513,P6,0.6159999966621399,0.11400000005960464,1.0,1.0,
8001560967003747.0,267.836553190081,44.05938887918,8001.0,560967.0,3747.0,EXP,0.07599999755620956,E3,0.2409999966621399,0.03700000047683716,1.0,1.0,
8001596230002338.0,268.119186290551,53.245851305225,8001.0,596230.0,2338.0,REX,0.012000000104308128,R7,0.4659999907016754,0.23800000548362732,1.0,1.0,
8001587343000001.0,268.481300401312,50.630585324971,8001.0,587343.0,1.0,PSF,0.0020000000949949026,P2,1.562000036239624,1.121999979019165,0.0,0.0,
8000438978001678.0,268.901621281696,18.91741561971,8000.0,438978.0,1678.0,PSF,0.7599999904632568,P4,2.8589999675750732,0.7129999995231628,0.0,0.0,
8000453845006204.0,269.130169914559,21.80813671941,8000.0,453845.0,6204.0,REX,0.03500000014901161,R2,0.8569999933242798,0.26100000739097595,0.0,0.0,
8001563038003444.0,269.390927260723,44.569308413739,8001.0,563038.0,3444.0,PSF,0.9990000128746033,P2,0.8230000138282776,1.3389999866485596,1.0,0.0,
8001597096001488.0,269.922345779504,53.456651594704,8001.0,597096.0,1488.0,PSF,0.0020000000949949026,P9,0.6669999957084656,0.43799999356269836,1.0,0.0,
8000179250006321.0,27.207346229884,-27.149406727518,8000.0,179250.0,6321.0,PSF,0.003000000026077032,P9,1.1510000228881836,0.14499999582767487,1.0,1.0,
8000433962000696.0,27.947195922822,18.194892652479,8000.0,433962.0,696.0,PSF,0.8640000224113464,P4,2.0739998817443848,1.3890000581741333,0.0,0.0,
8000444421002401.0,270.083845758455,19.942070957152,8000.0,444421.0,2401.0,PSF,0.23800000548362732,P8,2.437999963760376,0.5820000171661377,1.0,0.0,
8001507730003371.0,270.318636692261,32.28406918247,8001.0,507730.0,3371.0,PSF,0.7829999923706055,P2,0.41999998688697815,0.29100000858306885,1.0,0.0,
8000436254003149.0,270.605125762729,18.464093756151,8000.0,436254.0,3149.0,PSF,0.9390000104904175,P2,0.6050000190734863,0.41499999165534973,1.0,0.0,
8000480134005177.0,270.81823951105,26.778282991868,8000.0,480134.0,5177.0,PSF,0.5929999947547913,P4,2.005000114440918,0.7649999856948853,1.0,0.0,
8000504057004089.0,270.840364297113,31.523242485404,8000.0,504057.0,4089.0,REX,0.007000000216066837,R7,0.8479999899864197,0.16300000250339508,1.0,1.0,
8001510167002170.0,271.47667716982,32.708620788092,8001.0,510167.0,2170.0,PSF,0.8640000224113464,P4,2.555999994277954,1.3329999446868896,1.0,0.0,
8001552539004503.0,272.59704974503,42.077179068622,8001.0,552539.0,4503.0,DEV,0.0010000000474974513,D9,0.6299999952316284,0.06400000303983688,1.0,1.0,
8001608626003358.0,273.445030153147,57.071528530167,8001.0,608626.0,3358.0,PSF,0.2329999953508377,P4,2.124000072479248,0.7450000047683716,0.0,0.0,
8001566119000279.0,273.670358712545,45.133270137473,8001.0,566119.0,279.0,REX,0.15399999916553497,R1,0.5860000252723694,0.3019999861717224,1.0,1.0,
8001575081001891.0,274.116449032941,47.496682246361,8001.0,575081.0,1891.0,DEV,0.12600000202655792,D2,0.2930000126361847,0.019999999552965164,0.0,0.0,
8001583667001339.0,275.051801506138,49.700026680497,8001.0,583667.0,1339.0,PSF,1.0,P2,1.0820000171661377,1.5959999561309814,1.0,0.0,
8001594509001479.0,275.283966996029,52.711097351261,8001.0,594509.0,1479.0,PSF,0.4410000145435333,P2,0.6269999742507935,1.5479999780654907,1.0,0.0,
8001553620001866.0,275.960537369929,42.204699094131,8001.0,553620.0,1866.0,REX,0.06599999964237213,R3,0.125,0.05299999937415123,1.0,1.0,
8001549313001043.0,276.30413295236,41.169541292863,8001.0,549313.0,1043.0,PSF,0.8920000195503235,P8,3.180000066757202,0.6759999990463257,1.0,0.0,
8001506530003501.0,276.538609189975,31.989992879763,8001.0,506530.0,3501.0,REX,0.7689999938011169,R1,0.421999990940094,0.33000001311302185,1.0,0.0,
8001647602001304.0,279.144987029642,72.942146702191,8001.0,647602.0,1304.0,REX,0.7919999957084656,R8,1.0199999809265137,0.125,1.0,1.0,
8001539396002501.0,279.439348418676,38.929792848669,8001.0,539396.0,2501.0,PSF,0.04600000008940697,P4,1.1069999933242798,0.6869999766349792,0.0,0.0,
8001610975003546.0,279.589482198763,57.815108668568,8001.0,610975.0,3546.0,PSF,0.9990000128746033,P4,2.5309998989105225,0.8090000152587891,1.0,0.0,
8001603827001340.0,279.694403313663,55.428159197484,8001.0,603827.0,1340.0,PSF,0.03700000047683716,P3,0.8059999942779541,0.23000000417232513,0.0,0.0,
8001577036003986.0,279.773305663758,48.040572586951,8001.0,577036.0,3986.0,EXP,0.0020000000949949026,E3,0.28999999165534973,0.08799999952316284,1.0,1.0,
8000505685002468.0,28.072980360912,31.993252711022,8000.0,505685.0,2468.0,REX,0.16599999368190765,R7,0.492000013589859,0.12399999797344208,1.0,1.0,
8001582746001436.0,280.248551232435,49.430141813857,8001.0,582746.0,1436.0,REX,0.013000000268220901,R7,0.41499999165534973,0.3720000088214874,1.0,0.0,
8001531455002688.0,280.243794866023,37.23501541618,8001.0,531455.0,2688.0,PSF,0.004999999888241291,P2,1.1770000457763672,0.8880000114440918,0.0,0.0,
8001529152004925.0,280.314105298442,36.800055850337,8001.0,529152.0,4925.0,EXP,0.6320000290870667,E7,0.8240000009536743,0.1120000034570694,1.0,1.0,
8001564097000643.0,280.538848920434,44.646576567124,8001.0,564097.0,643.0,REX,0.06499999761581421,R7,0.3009999990463257,0.27900001406669617,1.0,0.0,
8001621930003323.0,281.108897876438,61.537298867761,8001.0,621930.0,3323.0,DEV,0.0,D1,0.515999972820282,0.07800000160932541,1.0,1.0,
8001654548003633.0,281.422087170518,77.827847540564,8001.0,654548.0,3633.0,EXP,0.8080000281333923,E8,0.4560000002384186,0.10100000351667404,1.0,1.0,
8001585544000345.0,283.174454878088,50.153465940904,8001.0,585544.0,345.0,EXP,0.004000000189989805,E9,0.03700000047683716,0.007000000216066837,1.0,1.0,
8001656016002157.0,285.069280141369,79.034159109837,8001.0,656016.0,2157.0,REX,0.33899998664855957,R4,0.5740000009536743,0.11299999803304672,0.0,0.0,
8000136343006079.0,29.300358216053,-35.884918519493,8000.0,136343.0,6079.0,EXP,0.01600000075995922,E9,0.014999999664723873,0.012000000104308128,1.0,1.0,
8000160380001957.0,29.942714990556,-31.01299348423,8000.0,160380.0,1957.0,REX,0.007000000216066837,R3,0.38600000739097595,0.09600000083446503,1.0,1.0,
8000477981000407.0,29.98013956459,26.392569400023,8000.0,477981.0,407.0,REX,0.0010000000474974513,R7,1.0709999799728394,0.16099999845027924,0.0,0.0,
8001625994000193.0,295.491823734113,62.88040388951,8001.0,625994.0,193.0,PSF,0.004000000189989805,P9,1.2330000400543213,0.7770000100135803,1.0,0.0,
8001621269002703.0,296.585791378464,61.240870017906,8001.0,621269.0,2703.0,PSF,0.9929999709129333,P2,0.7049999833106995,1.4889999628067017,0.0,0.0,
8000198792007302.0,30.032031246732,-23.399663368808,8000.0,198792.0,7302.0,PSF,0.0020000000949949026,P8,0.10899999737739563,0.671999990940094,1.0,0.0,
8000273147005377.0,30.878862747691,-9.934103697123,8000.0,273147.0,5377.0,PSF,0.06800000369548798,P2,-0.07400000095367432,0.4569999873638153,0.0,0.0,
8000059680001452.0,303.369731007557,-55.288840221669,8000.0,59680.0,1452.0,PSF,0.13899999856948853,P2,1.128000020980835,0.5619999766349792,0.0,0.0,
8000074458002987.0,303.945401523278,-51.021308472342,8000.0,74458.0,2987.0,PSF,0.9459999799728394,P2,1.1130000352859497,0.5460000038146973,1.0,0.0,
8000043491002089.0,304.368656146493,-60.493372779375,8000.0,43491.0,2089.0,REX,0.009999999776482582,R3,0.40400001406669617,0.07199999690055847,0.0,0.0,
8000056420002835.0,304.77518178834,-56.264833616387,8000.0,56420.0,2835.0,REX,0.6669999957084656,R7,0.7940000295639038,0.1509999930858612,1.0,1.0,
8000104968003144.0,305.993584489217,-43.245640691603,8000.0,104968.0,3144.0,REX,0.0010000000474974513,R8,1.0429999828338623,0.15700000524520874,1.0,1.0,
8000114624003797.0,306.524228123187,-40.928581543546,8000.0,114624.0,3797.0,PSF,0.9490000009536743,P2,0.9980000257492065,0.3179999887943268,0.0,0.0,
8000070862004123.0,307.709368357784,-51.902781204169,8000.0,70862.0,4123.0,PSF,0.7160000205039978,P4,1.593000054359436,1.694000005722046,0.0,0.0,
8000324399005146.0,307.794209502677,-1.207502898338,8000.0,324399.0,5146.0,PSF,1.0,P4,2.0929999351501465,1.0540000200271606,1.0,0.0,
8000069093001692.0,309.808359783754,-52.543804782764,8000.0,69093.0,1692.0,DEV,0.04800000041723251,D1,0.27000001072883606,0.019999999552965164,1.0,1.0,
8000213482003280.0,31.55565680253,-20.748600893236,8000.0,213482.0,3280.0,PSF,0.006000000052154064,P4,0.1860000044107437,0.43799999356269836,0.0,0.0,
8000299962001814.0,311.895142283557,-5.555707306429,8000.0,299962.0,1814.0,PSF,0.0729999989271164,P2,0.6209999918937683,0.42800000309944153,1.0,0.0,
8000368997000052.0,312.131806199505,6.399934783982,8000.0,368997.0,52.0,PSF,0.3619999885559082,P2,1.9620000123977661,0.8169999718666077,0.0,0.0,
8000081938004316.0,316.739743051616,-48.977876161091,8000.0,81938.0,4316.0,PSF,0.0010000000474974513,P1,0.574999988079071,0.2639999985694885,1.0,1.0,
